 497.00 0.099582 0.002418
 498.00 0.100294 0.002423
 499.00 0.100812 0.002448
 500.00 0.101554 0.002473
 501.00 0.102421 0.002499
 502.00 0.103169 0.002530
 503.00 0.104125 0.002549
 504.00 0.105139 0.002574
 505.00 0.106087 0.002619
 506.00 0.107256 0.002658
 507.00 0.108496 0.002703
 508.00 0.109745 0.002758
 509.00 0.111128 0.002799
 510.00 0.112561 0.002853
 511.00 0.114054 0.002919
 512.00 0.115690 0.002987
 513.00 0.117370 0.003074
 514.00 0.119114 0.003170
 515.00 0.120973 0.003267
 516.00 0.122850 0.003374
 517.00 0.124795 0.003500
 518.00 0.126841 0.003646
 519.00 0.128900 0.003808
 520.00 0.130979 0.003971
 521.00 0.133070 0.004138
 522.00 0.135130 0.004327
 523.00 0.137133 0.004532
 524.00 0.139081 0.004745
 525.00 0.141009 0.004947
 526.00 0.142827 0.005161
 527.00 0.144552 0.005372
 528.00 0.146228 0.005564
 529.00 0.147765 0.005774
 530.00 0.149195 0.005977
 531.00 0.150552 0.006156
 532.00 0.151804 0.006344
 533.00 0.152959 0.006528
 534.00 0.154029 0.006696
 535.00 0.155033 0.006844
 536.00 0.155952 0.006984
 537.00 0.156787 0.007117
 538.00 0.157560 0.007230
 539.00 0.158295 0.007349
 540.00 0.158990 0.007467
 541.00 0.159638 0.007565
 542.00 0.160289 0.007668
 543.00 0.160923 0.007772
 544.00 0.161521 0.007873
 545.00 0.162144 0.007975
 546.00 0.162739 0.008074
 547.00 0.163283 0.008167
 548.00 0.163832 0.008269
 549.00 0.164312 0.008360
 550.00 0.164705 0.008434
 551.00 0.165047 0.008493
 552.00 0.165265 0.008532
 553.00 0.165357 0.008549
 554.00 0.165344 0.008550
 555.00 0.165184 0.008531
 556.00 0.164905 0.008489
 557.00 0.164538 0.008426
 558.00 0.164046 0.008360
 559.00 0.163479 0.008288
 560.00 0.162862 0.008209
 561.00 0.162139 0.008129
 562.00 0.161375 0.008040
 563.00 0.160575 0.007942
 564.00 0.159684 0.007853
 565.00 0.158758 0.007747
 566.00 0.157772 0.007627
 567.00 0.156669 0.007506
 568.00 0.155521 0.007367
 569.00 0.154320 0.007216
 570.00 0.153052 0.007066
 571.00 0.151803 0.006902
 572.00 0.150554 0.006745
 573.00 0.149310 0.006606
 574.00 0.148151 0.006459
 575.00 0.147034 0.006324
 576.00 0.145956 0.006208
 577.00 0.144972 0.006101
 578.00 0.144027 0.006006
 579.00 0.143133 0.005916
 580.00 0.142334 0.005828
 581.00 0.141547 0.005753
 582.00 0.140809 0.005687
 583.00 0.140170 0.005621
 584.00 0.139531 0.005562
 585.00 0.138928 0.005510
 586.00 0.138387 0.005463
 587.00 0.137865 0.005423
 588.00 0.137400 0.005383
 589.00 0.136998 0.005346
 590.00 0.136616 0.005323
 591.00 0.136299 0.005300
 592.00 0.136032 0.005280
 593.00 0.135764 0.005271
 594.00 0.135534 0.005259
 595.00 0.135324 0.005251
 596.00 0.135104 0.005253
 597.00 0.134897 0.005245
 598.00 0.134660 0.005238
 599.00 0.134363 0.005237
 600.00 0.134052 0.005221
 601.00 0.133679 0.005200
 602.00 0.133235 0.005177
 603.00 0.132780 0.005151
 604.00 0.132265 0.005122
 605.00 0.131697 0.005088
 606.00 0.131124 0.005046
 607.00 0.130477 0.005008
 608.00 0.129777 0.004971
 609.00 0.129066 0.004927
 610.00 0.128296 0.004873
 611.00 0.127505 0.004815
 612.00 0.126731 0.004758
 613.00 0.125959 0.004699
 614.00 0.125241 0.004645
 615.00 0.124591 0.004594
 616.00 0.123951 0.004539
 617.00 0.123374 0.004493
 618.00 0.122853 0.004458
 619.00 0.122330 0.004426
 620.00 0.121876 0.004394
 621.00 0.121467 0.004361
 622.00 0.121062 0.004330
 623.00 0.120753 0.004313
 624.00 0.120504 0.004300
 625.00 0.120284 0.004283
 626.00 0.120154 0.004282
 627.00 0.120043 0.004281
 628.00 0.119928 0.004274
 629.00 0.119871 0.004268
 630.00 0.119799 0.004264
 631.00 0.119700 0.004261
 632.00 0.119602 0.004263
 633.00 0.119456 0.004253
 634.00 0.119265 0.004239
 635.00 0.119048 0.004231
 636.00 0.118728 0.004210
 637.00 0.118336 0.004181
 638.00 0.117900 0.004152
 639.00 0.117365 0.004117
 640.00 0.116787 0.004083
 641.00 0.116178 0.004051
 642.00 0.115462 0.004011
 643.00 0.114709 0.003967
 644.00 0.113925 0.003922
 645.00 0.113071 0.003877
 646.00 0.112222 0.003828
 647.00 0.111383 0.003783
 648.00 0.110535 0.003751
 649.00 0.109747 0.003718
 650.00 0.109001 0.003687
 651.00 0.108272 0.003666
 652.00 0.107579 0.003646
 653.00 0.106869 0.003628
 654.00 0.106114 0.003608
 655.00 0.105342 0.003573
 656.00 0.104492 0.003540
 657.00 0.103557 0.003506
 658.00 0.102575 0.003462
 659.00 0.101509 0.003413
 660.00 0.100393 0.003360
 661.00 0.099280 0.003301
 662.00 0.098143 0.003252
 663.00 0.097029 0.003206
 664.00 0.095983 0.003156
 665.00 0.094976 0.003112
 666.00 0.094051 0.003073
 667.00 0.093229 0.003039
 668.00 0.092488 0.003010
 669.00 0.091855 0.002989
 670.00 0.091329 0.002976
 671.00 0.090894 0.002968
 672.00 0.090570 0.002961
 673.00 0.090333 0.002957
 674.00 0.090150 0.002960
 675.00 0.090063 0.002968
 676.00 0.090044 0.002976
 677.00 0.090078 0.002980
 678.00 0.090236 0.003000
 679.00 0.090491 0.003027
 680.00 0.090854 0.003058
 681.00 0.091416 0.003098
 682.00 0.092173 0.003150
 683.00 0.093156 0.003216
 684.00 0.094413 0.003293
 685.00 0.095958 0.003396
 686.00 0.097818 0.003526
 687.00 0.100026 0.003676
 688.00 0.102597 0.003859
 689.00 0.105545 0.004081
 690.00 0.108887 0.004346
 691.00 0.112656 0.004663
 692.00 0.116853 0.005045
 693.00 0.121483 0.005507
 694.00 0.126565 0.006059
 695.00 0.132075 0.006722
 696.00 0.137999 0.007513
 697.00 0.144334 0.008423
 698.00 0.151066 0.009467
 699.00 0.158160 0.010661
 700.00 0.165576 0.012017
 701.00 0.173311 0.013539
 702.00 0.181292 0.015245
 703.00 0.189455 0.017154
 704.00 0.197798 0.019254
 705.00 0.206269 0.021560
 706.00 0.214835 0.024090
 707.00 0.223495 0.026832
 708.00 0.232192 0.029809
 709.00 0.240917 0.033028
 710.00 0.249692 0.036488
 711.00 0.258476 0.040219
 712.00 0.267252 0.044223
 713.00 0.276015 0.048496
 714.00 0.284747 0.053023
 715.00 0.293415 0.057808
 716.00 0.302004 0.062849
 717.00 0.310521 0.068131
 718.00 0.318919 0.073640
 719.00 0.327174 0.079367
 720.00 0.335264 0.085294
 721.00 0.343211 0.091402
 722.00 0.350987 0.097665
 723.00 0.358541 0.104047
 724.00 0.365890 0.110516
 725.00 0.372992 0.117045
 726.00 0.379811 0.123601
 727.00 0.386362 0.130122
 728.00 0.392632 0.136601
 729.00 0.398625 0.143018
 730.00 0.404355 0.149332
 731.00 0.409795 0.155527
 732.00 0.414947 0.161580
 733.00 0.419827 0.167462
 734.00 0.424428 0.173179
 735.00 0.428782 0.178709
 736.00 0.432908 0.184029
 737.00 0.436761 0.189146
 738.00 0.440383 0.194060
 739.00 0.443796 0.198763
 740.00 0.446972 0.203236
 741.00 0.449938 0.207498
 742.00 0.452710 0.211547
 743.00 0.455296 0.215368
 744.00 0.457709 0.219021
 745.00 0.459955 0.222477
 746.00 0.462036 0.225696
 747.00 0.463965 0.228735
 748.00 0.465736 0.231588
 749.00 0.467354 0.234252
 750.00 0.468866 0.236768
 751.00 0.470249 0.239106
 752.00 0.471508 0.241270
 753.00 0.472677 0.243299
 754.00 0.473734 0.245175
 755.00 0.474699 0.246917
 756.00 0.475604 0.248558
 757.00 0.476422 0.250063
 758.00 0.477170 0.251465
 759.00 0.477865 0.252794
 760.00 0.478485 0.254004
 761.00 0.479041 0.255128
 762.00 0.479549 0.256188
 763.00 0.480046 0.257197
 764.00 0.480493 0.258145
 765.00 0.480898 0.259034
 766.00 0.481281 0.259864
 767.00 0.481628 0.260649
 768.00 0.481948 0.261391
 769.00 0.482252 0.262092
 770.00 0.482521 0.262755
 771.00 0.482762 0.263385
 772.00 0.482990 0.263988
 773.00 0.483229 0.264578
 774.00 0.483441 0.265136
 775.00 0.483639 0.265673
 776.00 0.483867 0.266211
 777.00 0.484069 0.266714
 778.00 0.484260 0.267204
 779.00 0.484460 0.267706
 780.00 0.484638 0.268179
 781.00 0.484787 0.268624
 782.00 0.484919 0.269048
 783.00 0.485067 0.269476
 784.00 0.485232 0.269901
 785.00 0.485404 0.270322
 786.00 0.485564 0.270740
 787.00 0.485718 0.271157
 788.00 0.485872 0.271567
 789.00 0.486034 0.271963
 790.00 0.486190 0.272367
 791.00 0.486329 0.272753
 792.00 0.486454 0.273115
 793.00 0.486590 0.273493
 794.00 0.486717 0.273866
 795.00 0.486839 0.274233
 796.00 0.486973 0.274603
 797.00 0.487085 0.274953
 798.00 0.487197 0.275304
 799.00 0.487336 0.275677
 800.00 0.487471 0.276034
 801.00 0.487599 0.276379
 802.00 0.487723 0.276725
 803.00 0.487855 0.277097
 804.00 0.487979 0.277446
 805.00 0.488102 0.277776
 806.00 0.488237 0.278123
 807.00 0.488356 0.278469
 808.00 0.488463 0.278804
 809.00 0.488566 0.279122
 810.00 0.488645 0.279425
 811.00 0.488742 0.279744
 812.00 0.488873 0.280085
 813.00 0.489009 0.280415
 814.00 0.489123 0.280736
 815.00 0.489219 0.281053
 816.00 0.489316 0.281376
 817.00 0.489419 0.281702
 818.00 0.489526 0.282021
 819.00 0.489632 0.282328
 820.00 0.489736 0.282662
 821.00 0.489830 0.282986
 822.00 0.489922 0.283294
 823.00 0.490040 0.283614
 824.00 0.490141 0.283903
 825.00 0.490220 0.284179
 826.00 0.490293 0.284478
 827.00 0.490407 0.284777
 828.00 0.490501 0.285063
 829.00 0.490549 0.285333
 830.00 0.490645 0.285602
 831.00 0.490716 0.285875
 832.00 0.490769 0.286147
 833.00 0.490864 0.286406
 834.00 0.490922 0.286666
 835.00 0.490980 0.286934
 836.00 0.491085 0.287215
 837.00 0.491165 0.287507
 838.00 0.491271 0.287805
 839.00 0.491405 0.288108
 840.00 0.491479 0.288417
 841.00 0.491567 0.288719
 842.00 0.491665 0.289020
 843.00 0.491737 0.289331
 844.00 0.491849 0.289645
 845.00 0.491983 0.289960
 846.00 0.492106 0.290273
 847.00 0.492177 0.290571
 848.00 0.492251 0.290870
 849.00 0.492347 0.291175
 850.00 0.492456 0.291483
 851.00 0.492541 0.291783
 852.00 0.492618 0.292078
 853.00 0.492710 0.292374
 854.00 0.492796 0.292666
 855.00 0.492887 0.292958
 856.00 0.492983 0.293252
 857.00 0.493059 0.293543
 858.00 0.493148 0.293821
 859.00 0.493243 0.294093
 860.00 0.493321 0.294368
 861.00 0.493381 0.294636
 862.00 0.493453 0.294909
 863.00 0.493551 0.295189
 864.00 0.493627 0.295443
 865.00 0.493694 0.295700
 866.00 0.493754 0.295959
 867.00 0.493804 0.296199
 868.00 0.493871 0.296471
 869.00 0.493945 0.296738
 870.00 0.494013 0.296967
 871.00 0.494086 0.297237
 872.00 0.494167 0.297489
 873.00 0.494241 0.297709
 874.00 0.494260 0.297947
 875.00 0.494316 0.298188
 876.00 0.494384 0.298431
 877.00 0.494417 0.298677
 878.00 0.494476 0.298894
 879.00 0.494531 0.299116
 880.00 0.494573 0.299350
 881.00 0.494641 0.299538
 882.00 0.494661 0.299741
 883.00 0.494662 0.299952
 884.00 0.494718 0.300136
 885.00 0.494771 0.300346
 886.00 0.494808 0.300541
 887.00 0.494825 0.300701
 888.00 0.494844 0.300887
 889.00 0.494864 0.301060
 890.00 0.494880 0.301221
 891.00 0.494887 0.301396
 892.00 0.494932 0.301578
 893.00 0.494974 0.301746
 894.00 0.494981 0.301891
 895.00 0.494989 0.302042
 896.00 0.495011 0.302193
 897.00 0.495036 0.302346
 898.00 0.495035 0.302506
 899.00 0.495043 0.302638
 900.00 0.495066 0.302772
 901.00 0.495089 0.302927
 902.00 0.495044 0.303053
 903.00 0.495037 0.303195
 904.00 0.495075 0.303347
 905.00 0.495071 0.303459
 906.00 0.495056 0.303593
 907.00 0.495032 0.303722
 908.00 0.495010 0.303825
 909.00 0.495029 0.303981
 910.00 0.495049 0.304124
 911.00 0.495059 0.304254
 912.00 0.495070 0.304432
 913.00 0.495093 0.304577
 914.00 0.495125 0.304726
 915.00 0.495156 0.304913
 916.00 0.495157 0.305043
 917.00 0.495157 0.305187
 918.00 0.495164 0.305346
 919.00 0.495164 0.305456
 920.00 0.495140 0.305578
 921.00 0.495126 0.305703
 922.00 0.495142 0.305814
 923.00 0.495095 0.305931
 924.00 0.495066 0.306010
 925.00 0.495052 0.306060
 926.00 0.494973 0.306134
 927.00 0.494946 0.306169
 928.00 0.494913 0.306178
 929.00 0.494821 0.306180
 930.00 0.494743 0.306168
 931.00 0.494655 0.306125
 932.00 0.494552 0.306065
 933.00 0.494437 0.306028
 934.00 0.494376 0.305952
 935.00 0.494277 0.305862
 936.00 0.494098 0.305780
 937.00 0.494005 0.305672
 938.00 0.493895 0.305577
 939.00 0.493762 0.305471
 940.00 0.493646 0.305304
 941.00 0.493456 0.305160
 942.00 0.493274 0.304988
 943.00 0.493131 0.304760
 944.00 0.492909 0.304539
 945.00 0.492709 0.304270
 946.00 0.492496 0.303951
 947.00 0.492199 0.303598
 948.00 0.491941 0.303175
 949.00 0.491624 0.302718
 950.00 0.491234 0.302229
 951.00 0.490913 0.301648
 952.00 0.490502 0.301007
 953.00 0.490027 0.300312
 954.00 0.489556 0.299575
 955.00 0.489059 0.298851
 956.00 0.488578 0.298107
 957.00 0.488125 0.297358
 958.00 0.487676 0.296672
 959.00 0.487248 0.296022
 960.00 0.486867 0.295435
 961.00 0.486540 0.294926
 962.00 0.486218 0.294442
 963.00 0.485926 0.294040
 964.00 0.485687 0.293703
 965.00 0.485514 0.293390
 966.00 0.485317 0.293213
 967.00 0.485158 0.293045
 968.00 0.485057 0.292849
 969.00 0.484924 0.292787
 970.00 0.484832 0.292685
 971.00 0.484777 0.292604
 972.00 0.484733 0.292643
 973.00 0.484708 0.292672
 974.00 0.484675 0.292687
 975.00 0.484640 0.292724
 976.00 0.484636 0.292839
 977.00 0.484654 0.292909
 978.00 0.484687 0.293021
 979.00 0.484731 0.293220
 980.00 0.484789 0.293336
 981.00 0.484841 0.293533
 982.00 0.484900 0.293792
 983.00 0.484998 0.294033
 984.00 0.485174 0.294333
 985.00 0.485331 0.294634
 986.00 0.485449 0.294937
 987.00 0.485604 0.295328
 988.00 0.485769 0.295675
 989.00 0.485904 0.296026
 990.00 0.486017 0.296432
 991.00 0.486264 0.296832
 992.00 0.486455 0.297260
 993.00 0.486623 0.297712
 994.00 0.486873 0.298172
 995.00 0.487026 0.298636
 996.00 0.487237 0.299093
 997.00 0.487511 0.299572
 998.00 0.487663 0.300138
 999.00 0.487927 0.300584
1000.00 0.488178 0.301082
1001.00 0.486412 0.298923
1002.00 0.486644 0.299437
1003.00 0.486882 0.299970
1004.00 0.487124 0.300505
1005.00 0.487362 0.301033
1006.00 0.487600 0.301567
1007.00 0.487834 0.302097
1008.00 0.488065 0.302612
1009.00 0.488300 0.303147
1010.00 0.488532 0.303692
1011.00 0.488760 0.304237
1012.00 0.489011 0.304788
1013.00 0.489258 0.305337
1014.00 0.489503 0.305887
1015.00 0.489764 0.306438
1016.00 0.489997 0.306980
1017.00 0.490218 0.307524
1018.00 0.490457 0.308075
1019.00 0.490679 0.308620
1020.00 0.490904 0.309169
1021.00 0.491149 0.309716
1022.00 0.491379 0.310255
1023.00 0.491600 0.310787
1024.00 0.491827 0.311318
1025.00 0.492057 0.311844
1026.00 0.492271 0.312370
1027.00 0.492486 0.312896
1028.00 0.492692 0.313404
1029.00 0.492891 0.313915
1030.00 0.493092 0.314419
1031.00 0.493291 0.314909
1032.00 0.493489 0.315391
1033.00 0.493681 0.315857
1034.00 0.493875 0.316318
1035.00 0.494063 0.316780
1036.00 0.494242 0.317234
1037.00 0.494423 0.317689
1038.00 0.494593 0.318129
1039.00 0.494751 0.318558
1040.00 0.494905 0.318975
1041.00 0.495065 0.319397
1042.00 0.495219 0.319801
1043.00 0.495377 0.320200
1044.00 0.495533 0.320607
1045.00 0.495675 0.320994
1046.00 0.495812 0.321373
1047.00 0.495951 0.321751
1048.00 0.496093 0.322113
1049.00 0.496237 0.322467
1050.00 0.496372 0.322819
1051.00 0.496497 0.323162
1052.00 0.496620 0.323503
1053.00 0.496742 0.323839
1054.00 0.496865 0.324171
1055.00 0.496984 0.324497
1056.00 0.497101 0.324820
1057.00 0.497208 0.325133
1058.00 0.497319 0.325445
1059.00 0.497422 0.325744
1060.00 0.497523 0.326033
1061.00 0.497633 0.326320
1062.00 0.497735 0.326596
1063.00 0.497835 0.326873
1064.00 0.497933 0.327139
1065.00 0.498022 0.327396
1066.00 0.498104 0.327650
1067.00 0.498182 0.327888
1068.00 0.498258 0.328121
1069.00 0.498333 0.328352
1070.00 0.498401 0.328572
1071.00 0.498463 0.328783
1072.00 0.498524 0.328991
1073.00 0.498581 0.329194
1074.00 0.498634 0.329389
1075.00 0.498684 0.329583
1076.00 0.498729 0.329764
1077.00 0.498763 0.329935
1078.00 0.498787 0.330103
1079.00 0.498809 0.330260
1080.00 0.498830 0.330410
1081.00 0.498846 0.330547
1082.00 0.498859 0.330674
1083.00 0.498863 0.330795
1084.00 0.498858 0.330902
1085.00 0.498853 0.331006
1086.00 0.498843 0.331110
1087.00 0.498830 0.331201
1088.00 0.498814 0.331285
1089.00 0.498794 0.331358
1090.00 0.498769 0.331422
1091.00 0.498742 0.331472
1092.00 0.498715 0.331516
1093.00 0.498681 0.331551
1094.00 0.498643 0.331576
1095.00 0.498597 0.331597
1096.00 0.498545 0.331608
1097.00 0.498490 0.331612
1098.00 0.498425 0.331604
1099.00 0.498351 0.331590
1100.00 0.498274 0.331561
1101.00 0.498190 0.331520
1102.00 0.498103 0.331468
1103.00 0.498014 0.331405
1104.00 0.497918 0.331332
1105.00 0.497817 0.331247
1106.00 0.497709 0.331154
1107.00 0.497597 0.331062
1108.00 0.497476 0.330945
1109.00 0.497348 0.330812
1110.00 0.497214 0.330671
1111.00 0.497074 0.330513
1112.00 0.496926 0.330334
1113.00 0.496767 0.330139
1114.00 0.496591 0.329914
1115.00 0.496400 0.329660
1116.00 0.496198 0.329382
1117.00 0.495975 0.329065
1118.00 0.495736 0.328729
1119.00 0.495480 0.328346
1120.00 0.495214 0.327938
1121.00 0.494914 0.327470
1122.00 0.494606 0.326977
1123.00 0.494255 0.326410
1124.00 0.493885 0.325807
1125.00 0.493467 0.325118
1126.00 0.493025 0.324382
1127.00 0.492531 0.323553
1128.00 0.492003 0.322665
1129.00 0.491421 0.321680
1130.00 0.490792 0.320601
1131.00 0.490127 0.319451
1132.00 0.489399 0.318189
1133.00 0.488632 0.316848
1134.00 0.487793 0.315392
1135.00 0.486901 0.313848
1136.00 0.485958 0.312209
1137.00 0.484960 0.310480
1138.00 0.483914 0.308664
1139.00 0.482818 0.306746
1140.00 0.481692 0.304793
1141.00 0.480512 0.302750
1142.00 0.479319 0.300694
1143.00 0.478073 0.298565
1144.00 0.476851 0.296472
1145.00 0.475601 0.294330
1146.00 0.474381 0.292248
1147.00 0.473178 0.290199
1148.00 0.471980 0.288155
1149.00 0.470833 0.286216
1150.00 0.469693 0.284301
1151.00 0.468628 0.282509
1152.00 0.467594 0.280774
1153.00 0.466641 0.279179
1154.00 0.465729 0.277659
1155.00 0.464902 0.276280
1156.00 0.464136 0.275013
1157.00 0.463445 0.273862
1158.00 0.462828 0.272828
1159.00 0.462263 0.271880
1160.00 0.461765 0.271041
1161.00 0.461311 0.270278
1162.00 0.460914 0.269610
1163.00 0.460552 0.269001
1164.00 0.460235 0.268470
1165.00 0.459960 0.268006
1166.00 0.459715 0.267597
1167.00 0.459490 0.267225
1168.00 0.459286 0.266884
1169.00 0.459114 0.266597
1170.00 0.458941 0.266308
1171.00 0.458787 0.266049
1172.00 0.458628 0.265787
1173.00 0.458477 0.265542
1174.00 0.458320 0.265290
1175.00 0.458165 0.265048
1176.00 0.458001 0.264791
1177.00 0.457835 0.264531
1178.00 0.457659 0.264261
1179.00 0.457471 0.263978
1180.00 0.457282 0.263694
1181.00 0.457079 0.263392
1182.00 0.456885 0.263108
1183.00 0.456690 0.262825
1184.00 0.456496 0.262546
1185.00 0.456313 0.262287
1186.00 0.456138 0.262046
1187.00 0.455978 0.261826
1188.00 0.455835 0.261638
1189.00 0.455715 0.261487
1190.00 0.455612 0.261362
1191.00 0.455538 0.261288
1192.00 0.455487 0.261252
1193.00 0.455462 0.261259
1194.00 0.455463 0.261313
1195.00 0.455487 0.261401
1196.00 0.455537 0.261529
1197.00 0.455609 0.261695
1198.00 0.455706 0.261902
1199.00 0.455821 0.262141
1200.00 0.455956 0.262419
1201.00 0.456111 0.262731
1202.00 0.456287 0.263075
1203.00 0.456485 0.263453
1204.00 0.456697 0.263855
1205.00 0.456929 0.264286
1206.00 0.457176 0.264747
1207.00 0.457435 0.265225
1208.00 0.457713 0.265731
1209.00 0.458007 0.266270
1210.00 0.458314 0.266831
1211.00 0.458637 0.267419
1212.00 0.458970 0.268030
1213.00 0.459316 0.268667
1214.00 0.459673 0.269324
1215.00 0.460046 0.270009
1216.00 0.460420 0.270702
1217.00 0.460807 0.271422
1218.00 0.461197 0.272147
1219.00 0.461594 0.272885
1220.00 0.461997 0.273634
1221.00 0.462400 0.274387
1222.00 0.462796 0.275131
1223.00 0.463190 0.275877
1224.00 0.463574 0.276609
1225.00 0.463947 0.277328
1226.00 0.464316 0.278042
1227.00 0.464670 0.278734
1228.00 0.465014 0.279410
1229.00 0.465353 0.280070
1230.00 0.465678 0.280706
1231.00 0.465995 0.281329
1232.00 0.466299 0.281930
1233.00 0.466595 0.282514
1234.00 0.466879 0.283083
1235.00 0.467159 0.283637
1236.00 0.467430 0.284170
1237.00 0.467695 0.284695
1238.00 0.467954 0.285208
1239.00 0.468201 0.285708
1240.00 0.468441 0.286198
1241.00 0.468669 0.286672
1242.00 0.468887 0.287131
1243.00 0.469102 0.287586
1244.00 0.469309 0.288028
1245.00 0.469512 0.288461
1246.00 0.469708 0.288884
1247.00 0.469895 0.289291
1248.00 0.470075 0.289689
1249.00 0.470248 0.290071
1250.00 0.470414 0.290438
1251.00 0.470576 0.290799
1252.00 0.470731 0.291143
1253.00 0.470878 0.291476
1254.00 0.471017 0.291800
1255.00 0.471145 0.292102
1256.00 0.471264 0.292389
1257.00 0.471371 0.292658
1258.00 0.471470 0.292912
1259.00 0.471563 0.293149
1260.00 0.471644 0.293371
1261.00 0.471714 0.293577
1262.00 0.471774 0.293769
1263.00 0.471827 0.293945
1264.00 0.471871 0.294102
1265.00 0.471907 0.294246
1266.00 0.471936 0.294370
1267.00 0.471956 0.294478
1268.00 0.471966 0.294574
1269.00 0.471967 0.294655
1270.00 0.471959 0.294721
1271.00 0.471939 0.294772
1272.00 0.471910 0.294807
1273.00 0.471873 0.294823
1274.00 0.471826 0.294824
1275.00 0.471774 0.294813
1276.00 0.471712 0.294782
1277.00 0.471640 0.294736
1278.00 0.471563 0.294673
1279.00 0.471475 0.294592
1280.00 0.471382 0.294498
1281.00 0.471274 0.294385
1282.00 0.471155 0.294256
